hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,8,6,5,HIT,0.16716716716716737,1032
hard,8,6,6,DOUBLE,0.33618677042801515,1391
hard,8,7,-6,HIT,0.055220883534136574,1016
hard,8,7,-5,HIT,0.0039011703511053404,782
hard,8,7,-4,HIT,0.07054263565891469,1306
hard,8,7,-3,HIT,0.031058617672790917,2323
hard,8,7,-2,HIT,0.08342022940563076,3998
hard,8,7,-1,HIT,0.06271138669673076,7273
hard,8,7,0,HIT,0.08231920006201059,13185
hard,8,7,1,HIT,0.08657142857142895,10726
hard,8,7,2,HIT,0.07799285848524695,5507
hard,8,7,3,HIT,0.10195439739413677,3096
hard,8,7,4,DOUBLE,-0.05590062111801245,1734
hard,8,7,5,HIT,0.10594594594594589,942
hard,8,7,6,DOUBLE,0.01084990958408679,1217
hard,8,8,-6,HIT,-0.08631772268135908,1101
hard,8,8,-5,HIT,-0.062499999999999986,878
hard,8,8,-4,HIT,-0.0668789808917198,1287
hard,8,8,-3,HIT,-0.0668775417984637,2247
hard,8,8,-2,HIT,-0.0604546590057458,4055
hard,8,8,-1,HIT,-0.05688410924013031,7218
hard,8,8,0,HIT,-0.08459282652831028,13447
hard,8,8,1,HIT,-0.09133621499718118,10917
hard,8,8,2,HIT,-0.08143559846966635,5541
hard,8,8,3,HIT,-0.09347079037800687,2952
hard,8,8,4,HIT,-0.050916496945010235,1688
hard,8,8,5,HIT,-0.024277456647398835,902
hard,8,8,6,HIT,-0.26315789473684215,1291
hard,8,9,-6,HIT,-0.22502522704339065,1042
hard,8,9,-5,HIT,-0.14318706697459593,800
hard,8,9,-4,HIT,-0.25038167938931294,1368
hard,8,9,-3,HIT,-0.22235363690124188,2233
hard,8,9,-2,HIT,-0.2192665289256197,3925
hard,8,9,-1,HIT,-0.20871465646769563,7396
hard,8,9,0,HIT,-0.2201186131386852,13271
hard,8,9,1,HIT,-0.22069970845481138,10423
hard,8,9,2,STAND,-0.5567785727389487,5514
hard,8,9,3,HIT,-0.25273224043715986,2964
hard,8,9,4,HIT,-0.258358662613982,1668
hard,8,9,5,HIT,-0.2203557312252964,1028
hard,8,9,6,STAND,-0.5396687009590238,1205
hard,8,10,-6,STAND,-0.5180610580284316,4336
hard,8,10,-5,HIT,-0.21298543689320365,3377
hard,8,10,-4,HIT,-0.22645149973688797,5794
hard,8,10,-3,HIT,-0.24263361105466336,9968
hard,8,10,-2,HIT,-0.2340361626719527,16877
hard,8,10,-1,HIT,-0.2490750483690298,29751
hard,8,10,0,HIT,-0.2521788519164133,51552
hard,8,10,1,HIT,-0.2656731160304448,34862
hard,8,10,2,HIT,-0.27089916690606286,17571
hard,8,10,3,HIT,-0.26642647198255487,10645
hard,8,10,4,HIT,-0.2925204918032788,5924
hard,8,10,5,HIT,-0.3405315614617938,3136
hard,8,10,6,HIT,-0.3058465697870905,3976
hard,8,11,-6,HIT,-0.3255813953488373,773
hard,8,11,-5,HIT,-0.3902439024390244,508
hard,8,11,-4,HIT,-0.35457348406988726,994
hard,8,11,-3,HIT,-0.259093452714046,1795
hard,8,11,-2,HIT,-0.2937135005152871,2976
hard,8,11,-1,HIT,-0.28778429933969374,5553
hard,8,11,0,HIT,-0.28914323813757137,9409
hard,8,11,1,HIT,-0.2872213714480182,6511
hard,8,11,2,HIT,-0.2934609250398722,3176
hard,8,11,3,HIT,-0.26577331099944174,1812
hard,8,11,4,HIT,-0.35323886639676094,1003
hard,8,11,5,STAND,-0.5642023346303506,522
hard,8,11,6,STAND,-0.5638450502152077,706
hard,9,2,-6,STAND,-0.3532110091743117,1321
hard,9,2,-5,DOUBLE,-0.02888888888888886,1004
hard,9,2,-4,DOUBLE,-0.0766590389016021,1903
hard,9,2,-3,HIT,-0.001201923076923077,3324
hard,9,2,-2,HIT,0.059973924380704174,5658
